"","playerID","1","2","3","4","5","6","7","8","9","10","11"
"1360","loewead01","TOR","PHI","ARI","","","","","","","",""
"1361","loganbo02","NYA","NYA","NYA","COL","COL","COL","","","","",""
"1362","lohseky01","SLN","SLN","MIL","MIL","MIL","TEX","","","","",""
"1363","lolliry01","SFN","","","","","","","","","",""
"1364","lombast02","WAS","WAS","WAS","BAL","PIT","","","","","",""
"1365","loneyja01","LAN","LAN","BOS","TBA","TBA","TBA","NYN","","","",""
"1366","longoev01","TBA","TBA","TBA","TBA","TBA","TBA","","","","",""
"1367","lopezfe01","TBA","MIL","","","","","","","","",""
"1368","lopezja02","SFN","SFN","SFN","SFN","SFN","SFN","","","","",""
"1369","lopezjo01","COL","FLO","CLE","CHA","","","","","","",""
"1370","lopezjo02","MIL","","","","","","","","","",""
"1371","lopezra02","CHN","CIN","","","","","","","","",""
"1372","lopezre01","WAS","","","","","","","","","",""
"1373","lopezro01","CHN","CHN","","","","","","","","",""
"1374","lopezwi01","HOU","HOU","COL","COL","","","","","","",""
"1375","lorenmi01","CIN","CIN","","","","","","","","",""
"1376","loughda01","KCA","KCA","BAL","BAL","PHI","","","","","",""
"1377","loupaa01","TOR","TOR","TOR","TOR","TOR","","","","","",""
"1378","louxsh01","SFN","","","","","","","","","",""
"1379","lowede01","ATL","CLE","NYA","TEX","","","","","","",""
"1380","lowema01","TEX","TEX","LAA","CLE","SEA","TOR","DET","","","",""
"1381","lowrije01","BOS","HOU","OAK","OAK","HOU","OAK","","","","",""
"1382","lucased01","MIA","MIA","","","","","","","","",""
"1383","lucrojo01","MIL","MIL","MIL","MIL","MIL","MIL","TEX","","","",""
"1384","lucydo01","CHA","","","","","","","","","",""
"1385","ludwiry01","SDN","PIT","CIN","CIN","CIN","","","","","",""
"1386","luebkco01","SDN","SDN","PIT","","","","","","","",""
"1387","luekejo01","SEA","TBA","TBA","TBA","","","","","","",""
"1388","luetglu01","SEA","SEA","SEA","SEA","","","","","","",""
"1389","lugoju01","ATL","","","","","","","","","",""
"1390","lugose01","NYN","","","","","","","","","",""
"1391","lunahe01","PHI","","","","","","","","","",""
"1392","lutzdo01","CIN","CIN","","","","","","","","",""
"1393","lutzza01","NYN","NYN","","","","","","","","",""
"1394","lylesjo01","HOU","HOU","HOU","COL","COL","COL","","","","",""
"1395","lynnla01","SLN","SLN","SLN","SLN","SLN","","","","","",""
"1396","lyonbr01","HOU","HOU","TOR","NYN","","","","","","",""
"1397","lyonsty01","SLN","SLN","SLN","SLN","","","","","","",""
"1398","macdomi01","LAN","LAN","","","","","","","","",""
"1399","machadi01","DET","DET","","","","","","","","",""
"1400","machama01","BAL","BAL","BAL","BAL","BAL","","","","","",""
"1401","machije01","SFN","SFN","SFN","SFN","BOS","","","","","",""
"1402","madsory01","PHI","KCA","OAK","","","","","","","",""
"1403","maedake01","LAN","","","","","","","","","",""
"1404","magilma01","LAN","CIN","","","","","","","","",""
"1405","magnida01","MIL","","","","","","","","","",""
"1406","magnutr01","OAK","","","","","","","","","",""
"1407","mahlegr01","LAA","","","","","","","","","",""
"1408","maholpa01","PIT","CHN","ATL","ATL","LAN","","","","","",""
"1409","mahonjo01","BAL","MIA","","","","","","","","",""
"1410","mahtomi01","TBA","TBA","","","","","","","","",""
"1411","maiermi01","KCA","KCA","","","","","","","","",""
"1412","mailelu01","TBA","TBA","","","","","","","","",""
"1413","mainejo01","MIA","","","","","","","","","",""
"1414","mainesc01","CHN","CHN","CLE","","","","","","","",""
"1415","maldoca03","WAS","","","","","","","","","",""
"1416","maldoma01","MIL","MIL","MIL","MIL","MIL","MIL","","","","",""
"1417","malonma02","CIN","MIN","","","","","","","","",""
"1418","manaese01","OAK","","","","","","","","","",""
"1419","mancitr01","BAL","","","","","","","","","",""
"1420","manesse01","SLN","SLN","SLN","SLN","","","","","","",""
"1421","manshje01","MIN","MIN","COL","PHI","CLE","CLE","","","","",""
"1422","mantijo01","DET","","","","","","","","","",""
"1423","marcush01","MIL","MIL","NYN","CLE","","","","","","",""
"1424","margoma01","SDN","","","","","","","","","",""
"1425","marimsu01","ATL","","","","","","","","","",""
"1426","marinjh01","CHA","TBA","MIL","","","","","","","",""
"1427","mariomi01","KCA","KCA","PHI","","","","","","","",""
"1428","marisja01","MIA","MIA","HOU","HOU","HOU","","","","","",""
"1429","markani01","BAL","BAL","BAL","BAL","ATL","ATL","","","","",""
"1430","marksju01","KCA","TBA","","","","","","","","",""
"1431","marksma01","ATL","ATL","","","","","","","","",""
"1432","marmoca01","CHN","CHN","CHN","LAN","MIA","","","","","",""
"1433","maronni01","LAA","LAA","LAA","","","","","","","",""
"1434","marquge01","COL","","","","","","","","","",""
"1435","marquja01","WAS","ARI","MIN","SDN","SDN","CIN","","","","",""
"1436","marquje01","NYA","","","","","","","","","",""
"1437","marrech01","WAS","WAS","","","","","","","","",""
"1438","marrede01","BOS","BOS","","","","","","","","",""
"1439","marshbr01","NYA","","","","","","","","","",""
"1440","marshev01","ARI","ARI","ARI","","","","","","","",""
"1441","marshse01","CHN","CIN","CIN","CIN","","","","","","",""
"1442","marsolo01","CLE","CLE","CLE","","","","","","","",""
"1443","marteal01","ARI","ARI","LAA","","","","","","","",""
"1444","martean01","ARI","","","","","","","","","",""
"1445","marteje01","DET","LAA","","","","","","","","",""
"1446","marteke01","SEA","SEA","","","","","","","","",""
"1447","marteke02","PIT","","","","","","","","","",""
"1448","martelu01","DET","DET","","","","","","","","",""
"1449","martest01","PIT","PIT","PIT","PIT","PIT","","","","","",""
"1450","martevi01","SLN","SLN","","","","","","","","",""
"1451","martica04","SLN","SLN","SLN","SLN","","","","","","",""
"1452","martich02","COL","NYA","","","","","","","","",""
"1453","martico01","ATL","OAK","SEA","","","","","","","",""
"1454","marticr01","ATL","ATL","ATL","","","","","","","",""
"1455","martida02","HOU","HOU","","","","","","","","",""
"1456","martiet01","PHI","PHI","","","","","","","","",""
"1457","martife02","NYN","HOU","HOU","","","","","","","",""
"1458","martijd02","HOU","HOU","HOU","DET","DET","DET","","","","",""
"1459","martijo07","ARI","CLE","","","","","","","","",""
"1460","martijo08","SLN","","","","","","","","","",""
"1461","martile01","TEX","TEX","TEX","TEX","TEX","SEA","","","","",""
"1462","martilu02","SDN","TEX","","","","","","","","",""
"1463","martimi02","PHI","PHI","PHI","PIT","CLE","CLE","BOS","CLE","","",""
"1464","martini01","TEX","TEX","TEX","","","","","","","",""
"1465","martios01","FLO","","","","","","","","","",""
"1466","martira04","WAS","WAS","","","","","","","","",""
"1467","martiru01","NYA","NYA","PIT","PIT","TOR","TOR","","","","",""
"1468","martish01","MIN","","","","","","","","","",""
"1469","martivi01","DET","DET","DET","DET","DET","","","","","",""
"1470","masseni01","CIN","COL","MIA","ATL","","","","","","",""
"1471","masteju01","CLE","CLE","CLE","CLE","SLN","BOS","","","","",""
"1472","mastrda01","TOR","MIN","MIN","MIN","TOR","MIN","","","","",""
"1473","mateoma01","CHN","SDN","","","","","","","","",""
"1474","mathejo02","ATL","CHN","","","","","","","","",""
"1475","mathije01","LAA","TOR","MIA","MIA","MIA","MIA","","","","",""
"1476","mathisc01","PHI","","","","","","","","","",""
"1477","matsuda01","BOS","BOS","NYN","NYN","","","","","","",""
"1478","matsuhi01","OAK","TBA","","","","","","","","",""
"1479","matthry01","WAS","WAS","WAS","WAS","LAA","CIN","","","","",""
"1480","mattike01","MIA","","","","","","","","","",""
"1481","matusbr01","BAL","BAL","BAL","BAL","BAL","BAL","CHN","","","",""
"1482","matzety01","COL","COL","","","","","","","","",""
"1483","matzst01","NYN","NYN","","","","","","","","",""
"1484","mauerjo01","MIN","MIN","MIN","MIN","MIN","MIN","","","","",""
"1485","maurebr01","SEA","SEA","SDN","SDN","","","","","","",""
"1486","maxwebr01","OAK","","","","","","","","","",""
"1487","maxweju01","HOU","HOU","KCA","KCA","SFN","","","","","",""
"1488","mayayu01","WAS","WAS","","","","","","","","",""
"1489","maybejo02","PHI","PHI","PHI","PHI","TOR","NYN","","","","",""
"1490","maybica01","SDN","SDN","SDN","SDN","ATL","DET","","","","",""
"1491","mayermi01","SLN","","","","","","","","","",""
"1492","maysoed01","MIL","","","","","","","","","",""
"1493","maytr01","MIN","MIN","MIN","","","","","","","",""
"1494","mazarno01","TEX","","","","","","","","","",""
"1495","mazzavi01","KCA","KCA","PIT","PIT","MIA","SFN","","","","",""
"1496","mazzoco01","SDN","","","","","","","","","",""
"1497","mcallza01","CLE","CLE","CLE","CLE","CLE","CLE","","","","",""
"1498","mcbrima02","COL","COL","COL","OAK","","","","","","",""
"1499","mccanbr01","ATL","ATL","ATL","NYA","NYA","NYA","","","","",""
"1500","mccanja02","DET","DET","DET","","","","","","","",""
"1501","mccarbr01","OAK","OAK","ARI","ARI","NYA","LAN","LAN","","","",""
"1502","mccarke01","KCA","","","","","","","","","",""
"1503","mccleky01","SLN","SLN","TEX","","","","","","","",""
"1504","mcclemi01","MIL","MIL","","","","","","","","",""
"1505","mccoymi01","TOR","TOR","","","","","","","","",""
"1506","mccoypa01","DET","","","","","","","","","",""
"1507","mcculla02","HOU","HOU","","","","","","","","",""
"1508","mccutan01","PIT","PIT","PIT","PIT","PIT","PIT","","","","",""
"1509","mccutda01","PIT","PIT","TEX","","","","","","","",""
"1510","mcdonda02","BOS","BOS","NYA","CHN","","","","","","",""
"1511","mcdonja03","PIT","PIT","PIT","","","","","","","",""
"1512","mcdonjo03","TOR","ARI","ARI","PIT","CLE","PHI","BOS","LAA","","",""
"1513","mcfartj01","BAL","BAL","BAL","BAL","","","","","","",""
"1514","mcgeeja01","TBA","TBA","TBA","TBA","TBA","COL","","","","",""
"1515","mcgehca01","MIL","PIT","NYA","MIA","SFN","MIA","DET","","","",""
"1516","mcgousc01","MIA","","","","","","","","","",""
"1517","mcgowdu01","TOR","TOR","TOR","PHI","MIA","","","","","",""
"1518","mcguich01","TEX","","","","","","","","","",""
"1519","mchugco01","NYN","NYN","COL","HOU","HOU","HOU","","","","",""
"1520","mckenmi01","PIT","PIT","PIT","COL","COL","SLN","","","","",""
"1521","mckiran01","ATL","","","","","","","","","",""
"1522","mclouna01","ATL","PIT","BAL","BAL","WAS","","","","","",""
"1523","mcpheda01","CHA","","","","","","","","","",""
"1524","mcpheky01","PIT","","","","","","","","","",""
"1525","medicto01","SDN","SDN","","","","","","","","",""
"1526","medinyo01","SEA","SEA","SEA","CHN","","","","","","",""
"1527","medlekr01","ATL","ATL","ATL","KCA","KCA","","","","","",""
"1528","meekev01","PIT","PIT","BAL","","","","","","","",""
"1529","mejiaad01","MIN","","","","","","","","","",""
"1530","mejiaje01","NYN","NYN","NYN","NYN","","","","","","",""
"1531","melanma01","HOU","BOS","PIT","PIT","PIT","PIT","WAS","","","",""
"1532","melviti01","CIN","","","","","","","","","",""
"1533","mendero01","TEX","TEX","BOS","","","","","","","",""
"1534","mendeyo01","TEX","","","","","","","","","",""
"1535","mendolu01","KCA","KCA","KCA","","","","","","","",""
"1536","mengdda01","OAK","","","","","","","","","",""
"1537","mercejo03","PIT","PIT","PIT","PIT","PIT","","","","","",""
"1538","merceme01","DET","","","","","","","","","",""
"1539","merriry01","CLE","","","","","","","","","",""
"1540","merriwh01","KCA","","","","","","","","","",""
"1541","mesame01","NYA","NYA","","","","","","","","",""
"1542","mesorde01","CIN","CIN","CIN","CIN","CIN","CIN","","","","",""
"1543","meyeral01","MIN","MIN","LAA","","","","","","","",""
"1544","michaja01","HOU","","","","","","","","","",""
"1545","mickoka01","ARI","","","","","","","","","",""
"1546","middlwi01","BOS","BOS","BOS","SDN","MIL","","","","","",""
"1547","mijarjo01","MIN","KCA","SFN","SFN","","","","","","",""
"1548","mikolmi01","SDN","SDN","TEX","","","","","","","",""
"1549","milesaa01","LAN","","","","","","","","","",""
"1550","mileywa01","ARI","ARI","ARI","ARI","BOS","SEA","BAL","","","",""
"1551","millean01","BOS","BOS","BOS","BOS","BAL","NYA","NYA","CLE","","",""
"1552","millebr02","SEA","SEA","SEA","TBA","","","","","","",""
"1553","milleco01","CIN","","","","","","","","","",""
"1554","milleja04","OAK","","","","","","","","","",""
"1555","milleji02","COL","OAK","NYA","NYA","","","","","","",""
"1556","milleju02","DET","COL","COL","","","","","","","",""
"1557","millela02","CHA","","","","","","","","","",""
"1558","millemi01","BOS","","","","","","","","","",""
"1559","millesh01","SLN","SLN","SLN","ATL","ARI","","","","","",""
"1560","milletr02","SLN","TOR","BOS","","","","","","","",""
"1561","millsal02","KCA","","","","","","","","","",""
"1562","millsbr02","TOR","LAA","OAK","TOR","OAK","","","","","",""
"1563","millwke01","COL","SEA","","","","","","","","",""
"1564","milonto01","WAS","OAK","OAK","OAK","MIN","MIN","MIN","","","",""
"1565","minayju01","CHA","","","","","","","","","",""
"1566","minerza01","PHI","","","","","","","","","",""
"1567","minormi01","ATL","ATL","ATL","ATL","","","","","","",""
"1568","miranar01","BAL","SEA","","","","","","","","",""
"1569","miranju01","ARI","","","","","","","","","",""
"1570","mischpa01","NYN","","","","","","","","","",""
"1571","mitchbr01","NYA","NYA","NYA","","","","","","","",""
"1572","mitchdj01","NYA","","","","","","","","","",""
"1573","mitchru01","LAN","","","","","","","","","",""
"1574","mitrese01","MIL","NYA","","","","","","","","",""
"1575","molingu01","NYA","","","","","","","","","",""
"1576","molinjo01","TOR","TBA","TBA","TBA","","","","","","",""
"1577","molinya01","SLN","SLN","SLN","SLN","SLN","SLN","","","","",""
"1578","molledu01","DET","","","","","","","","","",""
"1579","moncayo01","BOS","","","","","","","","","",""
"1580","mondera02","KCA","","","","","","","","","",""
"1581","moneljo01","SFN","NYN","","","","","","","","",""
"1582","montafr01","CHA","","","","","","","","","",""
"1583","montalu01","CHN","","","","","","","","","",""
"1584","monteje01","NYA","SEA","SEA","SEA","SEA","","","","","",""
"1585","montemi01","ARI","ARI","ARI","ARI","CHN","CHN","","","","",""
"1586","montera01","NYN","NYN","NYN","","","","","","","",""
"1587","montgmi01","SEA","SEA","CHN","","","","","","","",""
"1588","montzlu01","OAK","","","","","","","","","",""
"1589","mooread01","SEA","KCA","KCA","SDN","CLE","CLE","","","","",""
"1590","mooreje02","LAA","","","","","","","","","",""
"1591","moorema02","TBA","TBA","TBA","TBA","TBA","TBA","SFN","","","",""
"1592","mooresc02","HOU","","","","","","","","","",""
"1593","moorety01","WAS","WAS","WAS","WAS","","","","","","",""
"1594","moralfr01","COL","BOS","BOS","BOS","COL","KCA","TOR","","","",""
"1595","moraljo02","COL","","","","","","","","","",""
"1596","moralke01","LAA","SEA","MIN","SEA","KCA","KCA","","","","",""
"1597","morame01","ARI","","","","","","","","","",""
"1598","moranco01","HOU","","","","","","","","","",""
"1599","morelbr01","CHA","CHA","CHA","PIT","PIT","","","","","",""
"1600","morelmi01","TEX","TEX","TEX","TEX","TEX","TEX","","","","",""
"1601","morendi01","NYA","","","","","","","","","",""
"1602","morgaad01","PHI","PHI","","","","","","","","",""
"1603","morgany01","MIL","MIL","CLE","","","","","","","",""
"1604","morimsh01","CLE","","","","","","","","","",""
"1605","morinmi01","LAA","LAA","LAA","","","","","","","",""
"1606","morneju01","MIN","MIN","MIN","PIT","COL","COL","CHA","","","",""
"1607","morofma01","PIT","","","","","","","","","",""
"1608","morriaj01","CIN","","","","","","","","","",""
"1609","morriak01","NYN","","","","","","","","","",""
"1610","morribr01","PIT","PIT","PIT","MIA","MIA","MIA","","","","",""
"1611","morrilo01","FLO","MIA","MIA","SEA","SEA","TBA","","","","",""
"1612","morrobr01","TOR","TOR","TOR","TOR","SDN","SDN","","","","",""
"1613","morsemi01","WAS","WAS","SEA","BAL","SFN","MIA","PIT","PIT","","",""
"1614","mortecl01","COL","BOS","BOS","","","","","","","",""
"1615","mortoch02","PIT","PIT","PIT","PIT","PIT","PHI","","","","",""
"1616","moscogu01","OAK","COL","SFN","","","","","","","",""
"1617","moscojo01","CIN","CIN","","","","","","","","",""
"1618","moseldu01","SDN","SDN","","","","","","","","",""
"1619","moskoda01","PIT","","","","","","","","","",""
"1620","mossbr01","PHI","OAK","OAK","OAK","CLE","SLN","SLN","","","",""
"1621","motagu01","SFN","SFN","","","","","","","","",""
"1622","motteja01","SLN","SLN","SLN","CHN","COL","","","","","",""
"1623","motteta01","TBA","","","","","","","","","",""
"1624","moustmi01","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"1625","moyast01","DET","DET","DET","","","","","","","",""
"1626","moyerja01","COL","","","","","","","","","",""
"1627","moylape01","ATL","ATL","LAN","ATL","KCA","","","","","",""
"1628","mujiced01","FLO","MIA","SLN","SLN","BOS","BOS","OAK","","","",""
"1629","mulleco01","NYA","","","","","","","","","",""
"1630","muncyma01","OAK","OAK","","","","","","","","",""
"1631","munoda01","NYN","","","","","","","","","",""
"1632","muratto01","CLE","","","","","","","","","",""
"1633","murphda07","TEX","TEX","TEX","CLE","CLE","LAA","","","","",""
"1634","murphda08","NYN","NYN","NYN","NYN","NYN","WAS","","","","",""
"1635","murphdo01","FLO","MIA","CHN","TEX","","","","","","",""
"1636","murphjr01","NYA","NYA","NYA","MIN","","","","","","",""
"1637","murphto04","COL","COL","","","","","","","","",""
"1638","murraco01","PHI","PHI","","","","","","","","",""
"1639","musgrjo01","HOU","","","","","","","","","",""
"1640","myersbr01","HOU","HOU","CHA","CLE","","","","","","",""
"1641","myerswi01","TBA","TBA","SDN","SDN","","","","","","",""
"1642","nadyxa01","ARI","WAS","SFN","SDN","","","","","","",""
"1643","napolmi01","TEX","TEX","BOS","BOS","BOS","TEX","CLE","","","",""
"1644","naquity01","CLE","","","","","","","","","",""
"1645","narvaom01","CHA","","","","","","","","","",""
"1646","narvech01","MIL","MIL","MIL","MIA","MIA","","","","","",""
"1647","nathajo01","MIN","TEX","TEX","DET","DET","CHN","SFN","","","",""
"1648","navada01","BOS","BOS","BOS","BOS","TBA","LAA","KCA","","","",""
"1649","navardi01","LAN","CIN","CHN","TOR","TOR","CHA","TOR","","","",""
"1650","navaref01","LAA","LAA","LAA","LAA","","","","","","",""
"1651","navarre01","BAL","","","","","","","","","",""
"1652","navarya01","BOS","KCA","PIT","BAL","","","","","","",""
"1653","nealth01","CLE","NYA","CHN","","","","","","","",""
"1654","nealza01","OAK","","","","","","","","","",""
"1655","negrokr01","CIN","CIN","CIN","","","","","","","",""
"1656","nelsoch01","COL","COL","COL","NYA","LAA","SDN","","","","",""
"1657","nelsoji02","MIL","MIL","MIL","MIL","","","","","","",""
"1658","nerishe01","PHI","PHI","PHI","","","","","","","",""
"1659","nesbian01","DET","","","","","","","","","",""
"1660","neshepa01","SDN","OAK","OAK","SLN","HOU","HOU","","","","",""
"1661","nicasju01","COL","COL","COL","COL","LAN","PIT","","","","",""
"1662","nichobr01","TEX","","","","","","","","","",""
"1663","nickemi01","NYN","NYN","TOR","","","","","","","",""
"1664","nicolju01","MIA","MIA","","","","","","","","",""
"1665","niemaje01","TBA","TBA","","","","","","","","",""
"1666","niesejo01","NYN","NYN","NYN","NYN","NYN","PIT","NYN","","","",""
"1667","nietoad01","CHA","","","","","","","","","",""
"1668","nieuwki01","NYN","NYN","NYN","NYN","LAA","NYN","MIL","","","",""
"1669","nievewi01","MIL","COL","ARI","ARI","PHI","SDN","","","","",""
"1670","nimmobr01","NYN","","","","","","","","","",""
"1671","nishits01","MIN","MIN","","","","","","","","",""
"1672","nixja01","TOR","NYA","NYA","PHI","PIT","KCA","","","","",""
"1673","nixla01","WAS","PHI","PHI","","","","","","","",""
"1674","noelri01","NYA","","","","","","","","","",""
"1675","noesihe01","NYA","SEA","SEA","SEA","TEX","CHA","CHA","","","",""
"1676","nolaaa01","PHI","PHI","","","","","","","","",""
"1677","nolasri01","FLO","MIA","MIA","LAN","MIN","MIN","MIN","LAA","","",""
"1678","nolinse01","TOR","TOR","OAK","","","","","","","",""
"1679","noonani01","SFN","SFN","SDN","","","","","","","",""
"1680","norbejo01","OAK","OAK","","","","","","","","",""
"1681","norribu01","HOU","HOU","HOU","BAL","BAL","BAL","SDN","ATL","LAN","",""
"1682","norrida01","TOR","TOR","DET","DET","","","","","","",""
"1683","norride01","OAK","OAK","OAK","SDN","SDN","","","","","",""
"1684","novaiv01","NYA","NYA","NYA","NYA","NYA","NYA","PIT","","","",""
"1685","nunezed02","NYA","NYA","NYA","MIN","MIN","MIN","SFN","","","",""
"1686","nunezle01","FLO","TBA","","","","","","","","",""
"1687","nunezre01","OAK","","","","","","","","","",""
"1688","nunovi01","NYA","NYA","ARI","ARI","SEA","SEA","","","","",""
"1689","obergsc01","COL","COL","","","","","","","","",""
"1690","oberhbr01","HOU","HOU","HOU","PHI","LAA","","","","","",""
"1691","obriepe04","ARI","ARI","","","","","","","","",""
"1692","oconnmi01","NYN","","","","","","","","","",""
"1693","odayda01","TEX","BAL","BAL","BAL","BAL","BAL","","","","",""
"1694","odorija01","KCA","TBA","TBA","TBA","TBA","","","","","",""
"1695","odorro01","TEX","TEX","TEX","","","","","","","",""
"1696","oeltjtr01","LAN","","","","","","","","","",""
"1697","oflaher01","ATL","ATL","ATL","OAK","OAK","NYN","ATL","","","",""
"1698","ogandal01","TEX","TEX","TEX","TEX","BOS","ATL","","","","",""
"1699","ogandne01","PHI","MIA","","","","","","","","",""
"1700","ohlenro01","PIT","SDN","WAS","TEX","CIN","","","","","",""
"1701","ohmanwi01","CHA","CHA","","","","","","","","",""
"1702","ohse01","SLN","","","","","","","","","",""
"1703","okajihi01","BOS","OAK","","","","","","","","",""
"1704","okertst01","SFN","","","","","","","","","",""
"1705","olivean01","DET","","","","","","","","","",""
"1706","oliveda02","TEX","TOR","TOR","","","","","","","",""
"1707","olivehe01","ATL","ATL","","","","","","","","",""
"1708","olivele01","DET","MIN","MIN","MIN","","","","","","",""
"1709","olivomi01","SEA","SEA","MIA","LAN","","","","","","",""
"1710","olmedra01","CHA","","","","","","","","","",""
"1711","olmosed01","MIA","SEA","","","","","","","","",""
"1712","olsonga01","PIT","NYN","","","","","","","","",""
"1713","olsonma02","OAK","","","","","","","","","",""
"1714","olsonty01","SEA","NYA","","","","","","","","",""
"1715","oltmi01","TEX","CHN","CHN","CHA","","","","","","",""
"1716","omallsh01","LAA","SEA","SEA","","","","","","","",""
"1717","omogrbr01","CHA","CHA","","","","","","","","",""
"1718","ondrulo01","CIN","CIN","CIN","CIN","BAL","","","","","",""
"1719","ordonma01","DET","","","","","","","","","",""
"1720","orlanpa01","KCA","KCA","","","","","","","","",""
"1721","orourry01","MIN","MIN","","","","","","","","",""
"1722","orrpe01","PHI","PHI","PHI","","","","","","","",""
"1723","ortegjo01","DET","DET","DET","","","","","","","",""
"1724","ortegra01","COL","LAA","","","","","","","","",""
"1725","ortizda01","BOS","BOS","BOS","BOS","BOS","BOS","","","","",""
"1726","ortizjo05","TEX","","","","","","","","","",""
"1727","ortizra01","CHN","TOR","","","","","","","","",""
"1728","osichjo01","SFN","SFN","","","","","","","","",""
"1729","osullse01","KCA","SDN","PHI","PHI","BOS","","","","","",""
"1730","osunaro01","TOR","TOR","","","","","","","","",""
"1731","oswalro01","PHI","TEX","COL","","","","","","","",""
"1732","oteroda01","SFN","OAK","OAK","OAK","CLE","","","","","",""
"1733","ottavad01","COL","COL","COL","COL","COL","","","","","",""
"1734","outmajo01","OAK","COL","COL","CLE","NYA","","","","","",""
"1735","overbly01","PIT","ARI","ARI","ATL","NYA","MIL","","","","",""
"1736","overtdi01","OAK","","","","","","","","","",""
"1737","owenshe02","BOS","BOS","","","","","","","","",""
"1738","owensru01","HOU","","","","","","","","","",""
"1739","owingch01","ARI","ARI","ARI","ARI","","","","","","",""
"1740","owingmi01","ARI","SDN","","","","","","","","",""
"1741","ozunama01","MIA","MIA","MIA","MIA","","","","","","",""
"1742","pachejo01","COL","COL","COL","COL","ARI","ARI","CIN","","","",""
"1743","padilvi01","LAN","BOS","","","","","","","","",""
"1744","paganan01","NYN","SFN","SFN","SFN","SFN","SFN","","","","",""
"1745","pagnoma01","COL","PIT","HOU","MIL","","","","","","",""
"1746","palmema01","LAA","SDN","","","","","","","","",""
"1747","panikjo01","SFN","SFN","SFN","","","","","","","",""
"1748","papeljo01","BOS","PHI","PHI","PHI","PHI","WAS","WAS","","","",""
"1749","paredji01","HOU","HOU","HOU","KCA","BAL","BAL","TOR","PHI","","",""
"1750","parkby01","MIN","","","","","","","","","",""
"1751","parkebl01","CHN","CHN","CHN","SEA","NYA","","","","","",""
"1752","parkeja02","ARI","OAK","OAK","","","","","","","",""
"1753","parkeja03","SFN","SFN","","","","","","","","",""
"1754","parkeky01","COL","COL","","","","","","","","",""
"1755","parmech01","MIN","MIN","MIN","MIN","BAL","NYA","","","","",""
"1756","parnebo01","NYN","NYN","NYN","NYN","NYN","DET","","","","",""
"1757","parrage01","ARI","ARI","ARI","ARI","MIL","MIL","BAL","COL","","",""
"1758","parrama01","MIL","CIN","CIN","CIN","","","","","","",""
"1759","parrian01","SDN","SDN","OAK","OAK","OAK","","","","","",""
"1760","partccu01","CIN","CIN","PIT","","","","","","","",""
"1761","pascuva01","NYN","","","","","","","","","",""
"1762","pastoty01","ATL","ATL","ATL","","","","","","","",""
"1763","paterjo01","ARI","ARI","ARI","ARI","","","","","","",""
"1764","patteco01","TOR","SLN","","","","","","","","",""
"1765","patteer01","SDN","","","","","","","","","",""
"1766","pattejo03","COL","","","","","","","","","",""
"1767","pattere02","LAN","","","","","","","","","",""
"1768","pattosp01","TEX","TEX","CHN","","","","","","","",""
"1769","pattotr01","BAL","BAL","BAL","BAL","SDN","","","","","",""
"1770","pauleda01","SEA","DET","LAA","TOR","","","","","","",""
"1771","paulida01","HOU","","","","","","","","","",""
"1772","paulife01","COL","KCA","KCA","CHA","","","","","","",""
"1773","pauliro01","NYN","BAL","","","","","","","","",""
"1774","paulsbe01","COL","COL","COL","","","","","","","",""
"1775","paulxa01","LAN","PIT","CIN","CIN","ARI","","","","","",""
"1776","pavanca01","MIN","MIN","","","","","","","","",""
"1777","paxtoja01","SEA","SEA","SEA","SEA","","","","","","",""
"1778","pazosja01","NYA","NYA","","","","","","","","",""
"1779","peacobr01","WAS","HOU","HOU","HOU","HOU","","","","","",""
"1780","pearcst01","PIT","BAL","HOU","NYA","BAL","BAL","BAL","TBA","BAL","",""
"1781","peavyja01","CHA","CHA","CHA","BOS","BOS","SFN","SFN","SFN","","",""
"1782","pederjo01","LAN","LAN","LAN","","","","","","","",""
"1783","pedrodu01","BOS","BOS","BOS","BOS","BOS","BOS","","","","",""
"1784","pegueca01","SEA","SEA","SEA","KCA","TEX","BOS","","","","",""
"1785","peguefr01","SFN","SFN","","","","","","","","",""
"1786","pelfrmi01","NYN","NYN","MIN","MIN","MIN","DET","","","","",""
"1787","penaar01","MIL","MIL","","","","","","","","",""
"1788","penabr01","KCA","KCA","DET","CIN","CIN","SLN","","","","",""
"1789","penaca01","CHN","TBA","HOU","KCA","TEX","","","","","",""
"1790","penafe01","CHN","","","","","","","","","",""
"1791","penafr01","KCA","KCA","BAL","","","","","","","",""
"1792","penara02","NYA","NYA","ATL","ATL","SFN","","","","","",""
"1793","penato03","CHA","","","","","","","","","",""
"1794","penawi01","ARI","SEA","","","","","","","","",""
"1795","pencehu01","HOU","PHI","PHI","SFN","SFN","SFN","SFN","SFN","","",""
"1796","pendlla01","NYA","HOU","","","","","","","","",""
"1797","pennicl01","OAK","OAK","ARI","ARI","ARI","TOR","LAA","","","",""
"1798","pennybr01","DET","SFN","MIA","","","","","","","",""
"1799","peralda01","ARI","ARI","ARI","","","","","","","",""
"1800","peraljh01","DET","DET","DET","SLN","SLN","SLN","","","","",""
"1801","peraljo01","TBA","TBA","TBA","TBA","LAN","SEA","CHN","","","",""
"1802","peralwa01","CIN","","","","","","","","","",""
